"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:0070245","positive regulation of thymocyte apoptotic process","BP",3,0,0,1,1
"GO:2000412","positive regulation of thymocyte migration","BP",3,0,0,1,1
"GO:1905885","positive regulation of triglyceride transport","BP",3,0,0,1,1
"GO:1904973","positive regulation of viral translation","BP",3,0,0,1,1
"GO:1905647","proline import across plasma membrane","BP",3,0,0,1,1
"GO:0018343","protein farnesylation","BP",3,0,0,1,1
"GO:0033578","protein glycosylation in Golgi","BP",3,0,0,1,1
"GO:1990168","protein K33-linked deubiquitination","BP",3,0,0,1,1
"GO:1905725","protein localization to microtubule end","BP",3,0,0,1,1
"GO:1904825","protein localization to microtubule plus-end","BP",3,0,0,1,1
"GO:0033366","protein localization to secretory granule","BP",3,0,0,1,1
"GO:0036343","psychomotor behavior","BP",3,0,0,1,1
"GO:1904823","purine nucleobase transmembrane transport","BP",3,0,0,1,1
"GO:0015860","purine nucleoside transmembrane transport","BP",3,0,0,1,1
"GO:0003165","Purkinje myocyte development","BP",3,0,0,1,1
"GO:0046134","pyrimidine nucleoside biosynthetic process","BP",3,0,0,1,1
"GO:0009149","pyrimidine nucleoside triphosphate catabolic process","BP",3,0,0,1,1
"GO:1901475","pyruvate transmembrane transport","BP",3,0,0,1,1
"GO:2000286","receptor internalization involved in canonical Wnt signaling pathway","BP",3,0,0,1,1
"GO:1904529","regulation of actin filament binding","BP",3,0,0,1,1
"GO:1901506","regulation of acylglycerol transport","BP",3,0,0,1,1
"GO:1904829","regulation of aortic smooth muscle cell differentiation","BP",3,0,0,1,1
"GO:0031548","regulation of brain-derived neurotrophic factor receptor signaling pathway","BP",3,0,0,1,1
"GO:1905289","regulation of CAMKK-AMPK signaling cascade","BP",3,0,0,1,1
"GO:1905178","regulation of cardiac muscle tissue regeneration","BP",3,0,0,1,1
"GO:1900069","regulation of cellular hyperosmotic salinity response","BP",3,0,0,1,1
"GO:1901382","regulation of chorionic trophoblast cell proliferation","BP",3,0,0,1,1
"GO:0097752","regulation of DNA stability","BP",3,0,0,1,1
"GO:1901074","regulation of engulfment of apoptotic cell","BP",3,0,0,1,1
"GO:0010982","regulation of high-density lipoprotein particle clearance","BP",3,0,0,1,1
"GO:1903593","regulation of histamine secretion by mast cell","BP",3,0,0,1,1
"GO:1902464","regulation of histone H3-K27 trimethylation","BP",3,0,0,1,1
"GO:1904997","regulation of leukocyte adhesion to arterial endothelial cell","BP",3,0,0,1,1
"GO:0072298","regulation of metanephric glomerulus development","BP",3,0,0,1,1
"GO:0032423","regulation of mismatch repair","BP",3,0,0,1,1
"GO:0070428","regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway","BP",3,0,0,1,1
"GO:0043456","regulation of pentose-phosphate shunt","BP",3,0,0,1,1
"GO:1900736","regulation of phospholipase C-activating G protein-coupled receptor signaling pathway","BP",3,0,0,1,1
"GO:2000583","regulation of platelet-derived growth factor receptor-alpha signaling pathway","BP",3,0,0,1,1
"GO:0150106","regulation of protein localization to cell-cell junction","BP",3,0,0,1,1
"GO:1901000","regulation of response to salt stress","BP",3,0,0,1,1
"GO:1904393","regulation of skeletal muscle acetylcholine-gated channel clustering","BP",3,0,0,1,1
"GO:0003025","regulation of systemic arterial blood pressure by baroreceptor feedback","BP",3,0,0,1,1
"GO:0001992","regulation of systemic arterial blood pressure by vasopressin","BP",3,0,0,1,1
"GO:0140245","regulation of translation at postsynapse","BP",3,0,0,1,1
"GO:0099578","regulation of translation at postsynapse, modulating synaptic transmission","BP",3,0,0,1,1
"GO:1905883","regulation of triglyceride transport","BP",3,0,0,1,1
"GO:1905174","regulation of vascular associated smooth muscle cell dedifferentiation","BP",3,0,0,1,1
"GO:0002528","regulation of vascular permeability involved in acute inflammatory response","BP",3,0,0,1,1
"GO:0010915","regulation of very-low-density lipoprotein particle clearance","BP",3,0,0,1,1
"GO:1904971","regulation of viral translation","BP",3,0,0,1,1
"GO:1904486","response to 17alpha-ethynylestradiol","BP",3,0,0,1,1
"GO:0014878","response to electrical stimulus involved in regulation of muscle adaptation","BP",3,0,0,1,1
"GO:1990839","response to endothelin","BP",3,0,0,1,1
"GO:1904386","response to L-phenylalanine derivative","BP",3,0,0,1,1
"GO:0006982","response to lipid hydroperoxide","BP",3,0,0,1,1
"GO:0010193","response to ozone","BP",3,0,0,1,1
"GO:0019236","response to pheromone","BP",3,0,0,1,1
"GO:0071798","response to prostaglandin D","BP",3,0,0,1,1
"GO:0046666","retinal cell programmed cell death","BP",3,0,0,1,1
"GO:0003221","right ventricular cardiac muscle tissue morphogenesis","BP",3,0,0,1,1
"GO:0000967","rRNA 5'-end processing","BP",3,0,0,1,1
"GO:0097374","sensory neuron axon guidance","BP",3,0,0,1,1
"GO:0050917","sensory perception of umami taste","BP",3,0,0,1,1
"GO:0060011","Sertoli cell proliferation","BP",3,0,0,1,1
"GO:0035494","SNARE complex disassembly","BP",3,0,0,1,1
"GO:0006408","snRNA export from nucleus","BP",3,0,0,1,1
"GO:0038169","somatostatin receptor signaling pathway","BP",3,0,0,1,1
"GO:0038170","somatostatin signaling pathway","BP",3,0,0,1,1
"GO:0120317","sperm mitochondrial sheath assembly","BP",3,0,0,1,1
"GO:0097377","spinal cord interneuron axon guidance","BP",3,0,0,1,1
"GO:0021520","spinal cord motor neuron cell fate specification","BP",3,0,0,1,1
"GO:0120045","stereocilium maintenance","BP",3,0,0,1,1
"GO:0097490","sympathetic neuron projection extension","BP",3,0,0,1,1
"GO:0097491","sympathetic neuron projection guidance","BP",3,0,0,1,1
"GO:0001777","T cell homeostatic proliferation","BP",3,0,0,1,1
"GO:0035711","T-helper 1 cell activation","BP",3,0,0,1,1
"GO:0071847","TNFSF11-mediated signaling pathway","BP",3,0,0,1,1
"GO:0007181","transforming growth factor beta receptor complex assembly","BP",3,0,0,1,1
"GO:0036364","transforming growth factor beta1 activation","BP",3,0,0,1,1
"GO:0021636","trigeminal nerve morphogenesis","BP",3,0,0,1,1
"GO:0021637","trigeminal nerve structural organization","BP",3,0,0,1,1
"GO:0036484","trunk neural crest cell migration","BP",3,0,0,1,1
"GO:0035290","trunk segmentation","BP",3,0,0,1,1
"GO:0060510","type II pneumocyte differentiation","BP",3,0,0,1,1
"GO:1903241","U2-type prespliceosome assembly","BP",3,0,0,1,1
"GO:0140627","ubiquitin-dependent protein catabolic process via the C-end degron rule pathway","BP",3,0,0,1,1
"GO:0072334","UDP-galactose transmembrane transport","BP",3,0,0,1,1
"GO:0009099","valine biosynthetic process","BP",3,0,0,1,1
"GO:1990936","vascular associated smooth muscle cell dedifferentiation","BP",3,0,0,1,1
"GO:0036486","ventral trunk neural crest cell migration","BP",3,0,0,1,1
"GO:0007223","Wnt signaling pathway, calcium modulating pathway","BP",3,0,0,1,1
"GO:0042904","9-cis-retinoic acid biosynthetic process","BP",4,0,0,1,1
"GO:0042905","9-cis-retinoic acid metabolic process","BP",4,0,0,1,1
"GO:0003278","apoptotic process involved in heart morphogenesis","BP",4,0,0,1,1
"GO:0086043","bundle of His cell action potential","BP",4,0,0,1,1
"GO:0086028","bundle of His cell to Purkinje myocyte signaling","BP",4,0,0,1,1
"GO:0070458","cellular detoxification of nitrogen compound","BP",4,0,0,1,1
"GO:0070370","cellular heat acclimation","BP",4,0,0,1,1
"GO:0071279","cellular response to cobalt ion","BP",4,0,0,1,1
"GO:0071494","cellular response to UV-C","BP",4,0,0,1,1
"GO:0038146","chemokine (C-X-C motif) ligand 12 signaling pathway","BP",4,0,0,1,1
"GO:0060591","chondroblast differentiation","BP",4,0,0,1,1
"GO:0030208","dermatan sulfate biosynthetic process","BP",4,0,0,1,1
"GO:0030205","dermatan sulfate metabolic process","BP",4,0,0,1,1
"GO:0051410","detoxification of nitrogen compound","BP",4,0,0,1,1
"GO:0016103","diterpenoid catabolic process","BP",4,0,0,1,1
"GO:0006235","dTTP biosynthetic process","BP",4,0,0,1,1
"GO:0046075","dTTP metabolic process","BP",4,0,0,1,1
"GO:0036492","eiF2alpha phosphorylation in response to endoplasmic reticulum stress","BP",4,0,0,1,1
"GO:0000480","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",4,0,0,1,1
"GO:0035621","ER to Golgi ceramide transport","BP",4,0,0,1,1
"GO:0001561","fatty acid alpha-oxidation","BP",4,0,0,1,1
"GO:0019659","glucose catabolic process to lactate","BP",4,0,0,1,1
"GO:0019661","glucose catabolic process to lactate via pyruvate","BP",4,0,0,1,1
"GO:0019660","glycolytic fermentation","BP",4,0,0,1,1
"GO:0010286","heat acclimation","BP",4,0,0,1,1
"GO:0048874","host-mediated regulation of intestinal microbiota composition","BP",4,0,0,1,1
"GO:0070814","hydrogen sulfide biosynthetic process","BP",4,0,0,1,1
"GO:0007320","insemination","BP",4,0,0,1,1
"GO:0045110","intermediate filament bundle assembly","BP",4,0,0,1,1
"GO:0036335","intestinal stem cell homeostasis","BP",4,0,0,1,1
"GO:0006550","isoleucine catabolic process","BP",4,0,0,1,1
"GO:1903352","L-ornithine transmembrane transport","BP",4,0,0,1,1
"GO:0048496","maintenance of animal organ identity","BP",4,0,0,1,1
"GO:0008358","maternal determination of anterior/posterior axis, embryo","BP",4,0,0,1,1
"GO:0140021","mitochondrial ADP transmembrane transport","BP",4,0,0,1,1
"GO:1990544","mitochondrial ATP transmembrane transport","BP",4,0,0,1,1
"GO:0006499","N-terminal protein myristoylation","BP",4,0,0,1,1
"GO:0061754","negative regulation of circulating fibrinogen levels","BP",4,0,0,1,1
"GO:0060770","negative regulation of epithelial cell proliferation involved in prostate gland development","BP",4,0,0,1,1
"GO:1903542","negative regulation of exosomal secretion","BP",4,0,0,1,1
"GO:2000252","negative regulation of feeding behavior","BP",4,0,0,1,1
"GO:0071623","negative regulation of granulocyte chemotaxis","BP",4,0,0,1,1
"GO:1901315","negative regulation of histone H2A K63-linked ubiquitination","BP",4,0,0,1,1
"GO:0033183","negative regulation of histone ubiquitination","BP",4,0,0,1,1
"GO:0032705","negative regulation of interleukin-21 production","BP",4,0,0,1,1
"GO:0070104","negative regulation of interleukin-6-mediated signaling pathway","BP",4,0,0,1,1
"GO:0045829","negative regulation of isotype switching","BP",4,0,0,1,1
"GO:0048022","negative regulation of melanin biosynthetic process","BP",4,0,0,1,1
"GO:0051045","negative regulation of membrane protein ectodomain proteolysis","BP",4,0,0,1,1
"GO:0090024","negative regulation of neutrophil chemotaxis","BP",4,0,0,1,1
"GO:1902623","negative regulation of neutrophil migration","BP",4,0,0,1,1
"GO:0051771","negative regulation of nitric-oxide synthase biosynthetic process","BP",4,0,0,1,1
"GO:2000435","negative regulation of protein neddylation","BP",4,0,0,1,1
"GO:0090071","negative regulation of ribosome biogenesis","BP",4,0,0,1,1
"GO:1900377","negative regulation of secondary metabolite biosynthetic process","BP",4,0,0,1,1
"GO:0051970","negative regulation of transmission of nerve impulse","BP",4,0,0,1,1
"GO:1901164","negative regulation of trophoblast cell migration","BP",4,0,0,1,1
"GO:0061044","negative regulation of vascular wound healing","BP",4,0,0,1,1
"GO:1901166","neural crest cell migration involved in autonomic nervous system development","BP",4,0,0,1,1
"GO:0023041","neuronal signal transduction","BP",4,0,0,1,1
"GO:0070427","nucleotide-binding oligomerization domain containing 1 signaling pathway","BP",4,0,0,1,1
"GO:0006296","nucleotide-excision repair, DNA incision, 5'-to lesion","BP",4,0,0,1,1
"GO:0007314","oocyte anterior/posterior axis specification","BP",4,0,0,1,1
"GO:0007309","oocyte axis specification","BP",4,0,0,1,1
"GO:0007308","oocyte construction","BP",4,0,0,1,1
"GO:0030719","P granule organization","BP",4,0,0,1,1
"GO:0090383","phagosome acidification","BP",4,0,0,1,1
"GO:0007315","pole plasm assembly","BP",4,0,0,1,1
"GO:1901896","positive regulation of ATPase-coupled calcium transmembrane transporter activity","BP",4,0,0,1,1
"GO:0061051","positive regulation of cell growth involved in cardiac muscle cell development","BP",4,0,0,1,1
"GO:1901724","positive regulation of cell proliferation involved in kidney development","BP",4,0,0,1,1
"GO:1903724","positive regulation of centriole elongation","BP",4,0,0,1,1
"GO:0045938","positive regulation of circadian sleep/wake cycle, sleep","BP",4,0,0,1,1
"GO:0033603","positive regulation of dopamine secretion","BP",4,0,0,1,1
"GO:0090193","positive regulation of glomerulus development","BP",4,0,0,1,1
"GO:0070426","positive regulation of nucleotide-binding oligomerization domain containing signaling pathway","BP",4,0,0,1,1
"GO:0060585","positive regulation of prostaglandin-endoperoxide synthase activity","BP",4,0,0,1,1
"GO:0032058","positive regulation of translational initiation in response to stress","BP",4,0,0,1,1
"GO:0071947","protein deubiquitination involved in ubiquitin-dependent protein catabolic process","BP",4,0,0,1,1
"GO:1903361","protein localization to basolateral plasma membrane","BP",4,0,0,1,1
"GO:0106035","protein maturation by [4Fe-4S] cluster transfer","BP",4,0,0,1,1
"GO:0018377","protein myristoylation","BP",4,0,0,1,1
"GO:0009212","pyrimidine deoxyribonucleoside triphosphate biosynthetic process","BP",4,0,0,1,1
"GO:0015855","pyrimidine nucleobase transport","BP",4,0,0,1,1
"GO:0015864","pyrimidine nucleoside transport","BP",4,0,0,1,1
"GO:0006848","pyruvate transport","BP",4,0,0,1,1
"GO:1904616","regulation of actin binding","BP",4,0,0,1,1
"GO:0044537","regulation of circulating fibrinogen levels","BP",4,0,0,1,1
"GO:1903998","regulation of eating behavior","BP",4,0,0,1,1
"GO:0051036","regulation of endosome size","BP",4,0,0,1,1
"GO:1904023","regulation of glucose catabolic process to lactate via pyruvate","BP",4,0,0,1,1
"GO:1901314","regulation of histone H2A K63-linked ubiquitination","BP",4,0,0,1,1
"GO:0045113","regulation of integrin biosynthetic process","BP",4,0,0,1,1
"GO:0034759","regulation of iron ion transmembrane transport","BP",4,0,0,1,1
"GO:1902226","regulation of macrophage colony-stimulating factor signaling pathway","BP",4,0,0,1,1
"GO:1905024","regulation of membrane repolarization during ventricular cardiac muscle cell action potential","BP",4,0,0,1,1
"GO:0032534","regulation of microvillus assembly","BP",4,0,0,1,1
"GO:1905274","regulation of modification of postsynaptic actin cytoskeleton","BP",4,0,0,1,1
"GO:1902688","regulation of NAD metabolic process","BP",4,0,0,1,1
"GO:0033029","regulation of neutrophil apoptotic process","BP",4,0,0,1,1
"GO:0060584","regulation of prostaglandin-endoperoxide synthase activity","BP",4,0,0,1,1
"GO:0034653","retinoic acid catabolic process","BP",4,0,0,1,1
"GO:0014732","skeletal muscle atrophy","BP",4,0,0,1,1
"GO:0060012","synaptic transmission, glycinergic","BP",4,0,0,1,1
"GO:0006729","tetrahydrobiopterin biosynthetic process","BP",4,0,0,1,1
"GO:0021678","third ventricle development","BP",4,0,0,1,1
"GO:0035799","ureter maturation","BP",4,0,0,1,1
"GO:0015862","uridine transport","BP",4,0,0,1,1
"GO:0014826","vein smooth muscle contraction","BP",4,0,0,1,1
"GO:0071462","cellular response to water stimulus","BP",5,0,0,1,1
"GO:0035726","common myeloid progenitor cell proliferation","BP",5,0,0,1,1
"GO:0009202","deoxyribonucleoside triphosphate biosynthetic process","BP",5,0,0,1,1
"GO:0000447","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",5,0,0,1,1
"GO:0070535","histone H2A K63-linked ubiquitination","BP",5,0,0,1,1
"GO:0015811","L-cystine transport","BP",5,0,0,1,1
"GO:0089709","L-histidine transmembrane transport","BP",5,0,0,1,1
"GO:0002232","leukocyte chemotaxis involved in inflammatory response","BP",5,0,0,1,1
"GO:0031064","negative regulation of histone deacetylation","BP",5,0,0,1,1
"GO:1904684","negative regulation of metalloendopeptidase activity","BP",5,0,0,1,1
"GO:1903898","negative regulation of PERK-mediated unfolded protein response","BP",5,0,0,1,1
"GO:1900004","negative regulation of serine-type endopeptidase activity","BP",5,0,0,1,1
"GO:1902572","negative regulation of serine-type peptidase activity","BP",5,0,0,1,1
"GO:0042421","norepinephrine biosynthetic process","BP",5,0,0,1,1
"GO:1901642","nucleoside transmembrane transport","BP",5,0,0,1,1
"GO:0021553","olfactory nerve development","BP",5,0,0,1,1
"GO:0015822","ornithine transport","BP",5,0,0,1,1
"GO:0043474","pigment metabolic process involved in pigmentation","BP",5,0,0,1,1
"GO:1904141","positive regulation of microglial cell migration","BP",5,0,0,1,1
"GO:0010572","positive regulation of platelet activation","BP",5,0,0,1,1
